system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_whisper,GERMAN ENGLISH NON NATIVE SPEAKER,0.0,2.1531077580153943,2.1531077580153943,0.903491616398096,0.903491616398096
aya_whisper,HONG KONG ENGLISH,1.0,2.2764347022771836,2.488246664404869,0.852470478117466,0.8460917654633522
aya_whisper,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,1.0,3.197900551185012,3.3904873832315205,0.825399594604969,0.8197479525208473
aya_whisper,IRISH ENGLISH,0.0,2.2962083661556245,2.2962083661556245,0.8646221698820591,0.8646221698820591
aya_whisper,MALAYSIAN ENGLISH,0.0,3.4790620133280754,3.4790620133280754,0.8023403515666723,0.8023403515666723
aya_whisper,NEW ZEALAND ENGLISH,1.0,2.242099676579237,2.4551172022521497,0.882574113458395,0.8734436140954495
aya_whisper,SCOTTISH ENGLISH,0.0,2.177811085060239,2.177811085060239,0.8994479432702065,0.8994479432702065
aya_whisper,SINGAPOREAN ENGLISH,0.0,2.4407663094997405,2.4407663094997405,0.8521031029522419,0.8521031029522419
aya_whisper,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,2.2876274068653584,2.2876274068653584,0.8753618760406972,0.8753618760406972
aya_whisper,UNITED STATES ENGLISH,2.0,2.6693395447731016,2.7870739674568177,0.8288945053517819,0.8263032865524292
canary-v2,AUSTRALIAN ENGLISH,100.0,22.633176696300506,25.0,0.9711763924360275,0.0
canary-v2,CANADIAN ENGLISH,100.0,22.116218543052675,25.0,0.9543828316032886,0.0
canary-v2,ENGLAND ENGLISH,100.0,21.5413733792305,25.0,0.9420594845712185,0.0
canary-v2,FILIPINO,100.0,21.99294949054718,25.0,0.9405632162094116,0.0
canary-v2,GERMAN ENGLISH NON NATIVE SPEAKER,100.0,22.656326661109926,25.0,0.9564662754535675,0.0
canary-v2,HONG KONG ENGLISH,100.0,21.80206460237503,25.0,0.936997971534729,0.0
canary-v2,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,100.0,20.778793798685072,25.0,0.9285284544527531,0.0
canary-v2,IRISH ENGLISH,100.0,21.71200892686844,25.0,0.95232631996274,0.0
canary-v2,MALAYSIAN ENGLISH,100.0,21.950292160511015,25.0,0.9131888270378112,0.0
canary-v2,NEW ZEALAND ENGLISH,100.0,22.031727066040037,25.0,0.9564462107419968,0.0
canary-v2,SCOTTISH ENGLISH,100.0,23.520419540405275,25.0,0.9681311309337616,0.0
canary-v2,SINGAPOREAN ENGLISH,100.0,21.73658654689789,25.0,0.9474174708127976,0.0
canary-v2,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,100.0,22.49902885198593,25.0,0.9586234411597252,0.0
canary-v2,UNITED STATES ENGLISH,100.0,20.967813481390476,25.0,0.9287835235893727,0.0
desta2-8b,AUSTRALIAN ENGLISH,28.999999999999996,7.099903568774462,10.114929821044207,0.5950560139864683,0.5206253987550735
desta2-8b,CANADIAN ENGLISH,31.0,8.138405683636666,11.228041785359382,0.5379994221776724,0.4749539878964424
desta2-8b,ENGLAND ENGLISH,28.999999999999996,7.270684971287847,10.829548106268048,0.5384487428516149,0.4896840985864401
desta2-8b,FILIPINO,31.0,8.200988995730876,10.659016091525555,0.5735469428449869,0.5158978314697742
desta2-8b,GERMAN ENGLISH NON NATIVE SPEAKER,38.0,7.261604139506817,12.243947798907756,0.5106169021874666,0.44281094819307326
desta2-8b,HONG KONG ENGLISH,35.0,8.32063416659832,11.772482600808143,0.49461005710065364,0.4362217716872692
desta2-8b,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,42.0,8.705319162383676,13.438619242683053,0.46637312397360803,0.40055009894073007
desta2-8b,IRISH ENGLISH,32.0,8.923608712852001,11.805925633609295,0.49699553243815897,0.433515174984932
desta2-8b,MALAYSIAN ENGLISH,33.0,11.965319957584143,14.54131390556693,0.32807818859815596,0.27929674826562406
desta2-8b,NEW ZEALAND ENGLISH,22.0,7.960071603357792,9.44610675007105,0.5775002098083496,0.5311935241520405
desta2-8b,SCOTTISH ENGLISH,31.0,7.958885061591864,10.776309165805579,0.5861279284209013,0.5187827794253826
desta2-8b,SINGAPOREAN ENGLISH,20.0,8.967812990248204,10.59208516508341,0.47227308467030527,0.4446775771677494
desta2-8b,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,40.0,8.957849974036217,12.956915139555932,0.4772398334741592,0.40738404527306554
desta2-8b,UNITED STATES ENGLISH,38.0,8.400939949154854,12.46702386200428,0.4977309156954288,0.4357651951164007
gemma_canary-v2,AUSTRALIAN ENGLISH,0.0,1.8916111989319324,1.8916111989319324,0.9131946361064911,0.9131946361064911
gemma_canary-v2,CANADIAN ENGLISH,0.0,2.541976973414421,2.541976973414421,0.8727453681826591,0.8727453681826591
gemma_canary-v2,ENGLAND ENGLISH,0.0,2.5098155426979063,2.5098155426979063,0.8894101999700069,0.8894101999700069
gemma_canary-v2,FILIPINO,0.0,2.2400166247040034,2.2400166247040034,0.8855091500282287,0.8855091500282287
gemma_canary-v2,GERMAN ENGLISH NON NATIVE SPEAKER,1.0,2.265990441143513,2.4640118482708933,0.891884496808052,0.8849927645921707
gemma_canary-v2,HONG KONG ENGLISH,0.0,2.1358886931836607,2.1358886931836607,0.8891208609938621,0.8891208609938621
gemma_canary-v2,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,0.0,2.290196071565151,2.290196071565151,0.8708686523139477,0.8708686523139477
gemma_canary-v2,IRISH ENGLISH,0.0,2.1521074387431143,2.1521074387431143,0.8938871853053569,0.8938871853053569
gemma_canary-v2,MALAYSIAN ENGLISH,0.0,2.7943860217928886,2.7943860217928886,0.8468277479708195,0.8468277479708195
gemma_canary-v2,NEW ZEALAND ENGLISH,0.0,2.2975394144654273,2.2975394144654273,0.8769295823574066,0.8769295823574066
gemma_canary-v2,SCOTTISH ENGLISH,1.0,2.2527253609895705,2.4336529380083083,0.8885599900782108,0.8842368771135807
gemma_canary-v2,SINGAPOREAN ENGLISH,0.0,2.078378563970327,2.078378563970327,0.8653389371931552,0.8653389371931552
gemma_canary-v2,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,1.967389306128025,1.967389306128025,0.8819830167293549,0.8819830167293549
gemma_canary-v2,UNITED STATES ENGLISH,0.0,2.2979320353269577,2.2979320353269577,0.8550987942516803,0.8550987942516803
gemma_owsm4.0-ctc,AUSTRALIAN ENGLISH,1.0,2.2303404922783376,2.3801346702873705,0.8883122976124287,0.8812795020639896
gemma_owsm4.0-ctc,CANADIAN ENGLISH,0.0,2.945439155399799,2.945439155399799,0.8442115338146686,0.8442115338146686
gemma_owsm4.0-ctc,ENGLAND ENGLISH,0.0,2.6762917825207113,2.6762917825207113,0.859566251039505,0.859566251039505
gemma_owsm4.0-ctc,FILIPINO,0.0,2.564427443817258,2.564427443817258,0.8632748481631279,0.8632748481631279
gemma_owsm4.0-ctc,GERMAN ENGLISH NON NATIVE SPEAKER,0.0,2.316759513914585,2.316759513914585,0.882317963540554,0.882317963540554
gemma_owsm4.0-ctc,HONG KONG ENGLISH,0.0,2.3062257404625415,2.3062257404625415,0.8539755998551846,0.8539755998551846
gemma_owsm4.0-ctc,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,0.0,2.65265568330884,2.65265568330884,0.8337659832835197,0.8337659832835197
gemma_owsm4.0-ctc,IRISH ENGLISH,0.0,2.7941744261980057,2.7941744261980057,0.855126032307744,0.855126032307744
gemma_owsm4.0-ctc,MALAYSIAN ENGLISH,0.0,3.092075296640396,3.092075296640396,0.8185583300888538,0.8185583300888538
gemma_owsm4.0-ctc,NEW ZEALAND ENGLISH,1.0,2.3564446359872817,2.5775615340471267,0.8620143881440163,0.8526421776413917
gemma_owsm4.0-ctc,SCOTTISH ENGLISH,0.0,2.476866675913334,2.476866675913334,0.8699570490419865,0.8699570490419865
gemma_owsm4.0-ctc,SINGAPOREAN ENGLISH,0.0,2.584287078678608,2.584287078678608,0.8432603602856398,0.8432603602856398
gemma_owsm4.0-ctc,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,2.5323809079825876,2.5323809079825876,0.8224473272264003,0.8224473272264003
gemma_owsm4.0-ctc,UNITED STATES ENGLISH,0.0,2.893462005108595,2.893462005108595,0.8193101530522108,0.8193101530522108
gemma_seamlessm4t,AUSTRALIAN ENGLISH,0.0,1.9435341015458107,1.9435341015458107,0.9027671222388745,0.9027671222388745
gemma_seamlessm4t,CANADIAN ENGLISH,0.0,2.3138485972583296,2.3138485972583296,0.8867305782437325,0.8867305782437325
gemma_seamlessm4t,ENGLAND ENGLISH,0.0,2.158997867666185,2.158997867666185,0.8854594361782074,0.8854594361782074
gemma_seamlessm4t,FILIPINO,0.0,1.780555932149291,1.780555932149291,0.9136466410756111,0.9136466410756111
gemma_seamlessm4t,GERMAN ENGLISH NON NATIVE SPEAKER,1.0,2.077835325151682,2.282977861315012,0.9075096067786217,0.8999759456515313
gemma_seamlessm4t,HONG KONG ENGLISH,1.0,1.6311092154681683,1.8596743743121624,0.9245625168085099,0.915052028298378
gemma_seamlessm4t,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,0.0,2.0858414746820926,2.0858414746820926,0.8764455385506154,0.8764455385506154
gemma_seamlessm4t,IRISH ENGLISH,0.0,2.1080390118062495,2.1080390118062495,0.8943939793109894,0.8943939793109894
gemma_seamlessm4t,MALAYSIAN ENGLISH,0.0,1.878508125692606,1.878508125692606,0.9109964364767075,0.9109964364767075
gemma_seamlessm4t,NEW ZEALAND ENGLISH,1.0,1.9554969553649426,2.183041260689497,0.907542793750763,0.8983233511447907
gemma_seamlessm4t,SCOTTISH ENGLISH,0.0,1.8921292431652545,1.8921292431652545,0.9158424264192582,0.9158424264192582
gemma_seamlessm4t,SINGAPOREAN ENGLISH,0.0,1.7861861555278302,1.7861861555278302,0.8997656884789467,0.8997656884789467
gemma_seamlessm4t,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,1.679196738600731,1.679196738600731,0.9250304421782494,0.9250304421782494
gemma_seamlessm4t,UNITED STATES ENGLISH,0.0,2.1546712946891784,2.1546712946891784,0.8696483224630356,0.8696483224630356
gemma_whisper,AUSTRALIAN ENGLISH,0.0,2.0395943009853363,2.0395943009853363,0.8910976491868496,0.8910976491868496
gemma_whisper,CANADIAN ENGLISH,0.0,2.829978864490986,2.829978864490986,0.8373889560997486,0.8373889560997486
gemma_whisper,ENGLAND ENGLISH,0.0,2.6233918243274092,2.6233918243274092,0.8663158178329468,0.8663158178329468
gemma_whisper,FILIPINO,0.0,2.445239265933633,2.445239265933633,0.8564894923567772,0.8564894923567772
gemma_whisper,GERMAN ENGLISH NON NATIVE SPEAKER,1.0,2.384138719588518,2.568367383033037,0.8808156816661358,0.8729249779880047
gemma_whisper,HONG KONG ENGLISH,0.0,2.2453673477470875,2.2453673477470875,0.8709100414812565,0.8709100414812565
gemma_whisper,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,1.0,3.2235589389503003,3.4242377786338327,0.8089527174085379,0.80378223977983
gemma_whisper,IRISH ENGLISH,0.0,2.509199079722166,2.509199079722166,0.8542772468924522,0.8542772468924522
gemma_whisper,MALAYSIAN ENGLISH,1.0,3.480768642425537,3.578610906600952,0.8037310007214546,0.7941916003823281
gemma_whisper,NEW ZEALAND ENGLISH,0.0,2.3432276844978333,2.3432276844978333,0.8682479882240295,0.8682479882240295
gemma_whisper,SCOTTISH ENGLISH,0.0,2.403005340397358,2.403005340397358,0.8882808046042919,0.8882808046042919
gemma_whisper,SINGAPOREAN ENGLISH,0.0,2.2634503085911275,2.2634503085911275,0.8497355318069458,0.8497355318069458
gemma_whisper,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,2.446681227385998,2.446681227385998,0.8515478998422623,0.8515478998422623
gemma_whisper,UNITED STATES ENGLISH,0.0,2.6269266323745253,2.6269266323745253,0.8408000355958939,0.8408000355958939
owsm4.0-ctc,AUSTRALIAN ENGLISH,2.0,5.606779804676771,6.0092863814532755,0.7352089576423169,0.719994134157896
owsm4.0-ctc,CANADIAN ENGLISH,0.0,5.7999996536970135,5.7999996536970135,0.7061783316731453,0.7061783316731453
owsm4.0-ctc,ENGLAND ENGLISH,0.0,5.852222598940134,5.852222598940134,0.7177438765764237,0.7177438765764237
owsm4.0-ctc,FILIPINO,0.0,5.872969826459885,5.872969826459885,0.7066018888354302,0.7066018888354302
owsm4.0-ctc,GERMAN ENGLISH NON NATIVE SPEAKER,0.0,5.367680598348379,5.367680598348379,0.734441013932228,0.734441013932228
owsm4.0-ctc,HONG KONG ENGLISH,2.0,5.462526667416096,5.825981357395649,0.7152378438413143,0.7043700227141381
owsm4.0-ctc,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,0.0,5.83950765542686,5.83950765542686,0.6792845955491066,0.6792845955491066
owsm4.0-ctc,IRISH ENGLISH,0.0,5.828247067332268,5.828247067332268,0.6690710785984993,0.6690710785984993
owsm4.0-ctc,MALAYSIAN ENGLISH,1.0,6.2625669991970065,6.367208789587021,0.6847798660397529,0.6828543297946453
owsm4.0-ctc,NEW ZEALAND ENGLISH,0.0,5.481170814037323,5.481170814037323,0.7355954147875309,0.7355954147875309
owsm4.0-ctc,SCOTTISH ENGLISH,0.0,5.5952230364084246,5.5952230364084246,0.7273237520456314,0.7273237520456314
owsm4.0-ctc,SINGAPOREAN ENGLISH,1.0,5.628056193292141,5.808476057946682,0.7085600578784943,0.70086998462677
owsm4.0-ctc,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,5.734860436320305,5.734860436320305,0.6830869910120964,0.6830869910120964
owsm4.0-ctc,UNITED STATES ENGLISH,2.0,5.376216603368521,5.549625526517629,0.6951947271823883,0.6875535705685616
phi4multimodal,AUSTRALIAN ENGLISH,2.0,2.658054168820381,3.007417925000191,0.8864295902848244,0.8666832199692727
phi4multimodal,CANADIAN ENGLISH,7.000000000000001,3.6253995569050312,4.177731605321169,0.8553924158215522,0.8150035202503204
phi4multimodal,ENGLAND ENGLISH,8.0,3.5442388592660428,4.5382769118249415,0.8692276766896248,0.7965551099181175
phi4multimodal,FILIPINO,2.0,2.8254647743329406,3.236061431132257,0.8545738145709038,0.8383842179179192
phi4multimodal,GERMAN ENGLISH NON NATIVE SPEAKER,1.0,2.9597391453385353,3.036287893354893,0.8739777898788452,0.865120022892952
phi4multimodal,HONG KONG ENGLISH,4.0,3.040649453997612,3.405801002383232,0.8617543502151966,0.8222188897430897
phi4multimodal,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,13.0,4.36442329607904,5.767571177110076,0.8298127976059914,0.7303863750398158
phi4multimodal,IRISH ENGLISH,5.0,3.2428354431688784,4.172007224708795,0.8450488904118538,0.798909321129322
phi4multimodal,MALAYSIAN ENGLISH,5.0,3.4198053324222566,4.016303612589836,0.8439723241329193,0.8025609225034713
phi4multimodal,NEW ZEALAND ENGLISH,4.0,3.2875933107733726,3.780664061009884,0.8831080088019371,0.84487638682127
phi4multimodal,SCOTTISH ENGLISH,2.0,2.7702412451803684,3.143818511515856,0.8784237638115883,0.8598830464482308
phi4multimodal,SINGAPOREAN ENGLISH,5.0,3.4544330455362795,3.8709597207605837,0.8728472974896431,0.8337519836425781
phi4multimodal,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,3.0,2.7793826031684876,3.280398886203766,0.8546411603689194,0.8294150424003601
phi4multimodal,UNITED STATES ENGLISH,10.0,4.333823476284742,5.543831277340651,0.7955766323208809,0.7234461437165737
qwen2audio-7b,AUSTRALIAN ENGLISH,1.0,2.868088379651308,3.112901519089937,0.8421009968966245,0.8331224178522825
qwen2audio-7b,CANADIAN ENGLISH,0.0,3.547919869720936,3.547919869720936,0.7980301177501679,0.7980301177501679
qwen2audio-7b,ENGLAND ENGLISH,0.0,3.3411948110535743,3.3411948110535743,0.8059515878558159,0.8059515878558159
qwen2audio-7b,FILIPINO,2.0,3.13372829079628,3.3079807245731354,0.8290509377419949,0.8131334541738033
qwen2audio-7b,GERMAN ENGLISH NON NATIVE SPEAKER,0.0,2.8815380574762823,2.8815380574762823,0.8576020102202893,0.8576020102202893
qwen2audio-7b,HONG KONG ENGLISH,2.0,2.7497150252759455,2.9138287852704523,0.8477810475230217,0.829836958348751
qwen2audio-7b,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,1.0,3.519997303634882,3.519997303634882,0.7854072074592113,0.7769884471595288
qwen2audio-7b,IRISH ENGLISH,2.0,3.4202751187980174,3.5489951734244825,0.8176460173726082,0.8018542757630348
qwen2audio-7b,MALAYSIAN ENGLISH,0.0,3.427963176071644,3.427963176071644,0.7980517543852329,0.7980517543852329
qwen2audio-7b,NEW ZEALAND ENGLISH,0.0,2.7476398664712907,2.7476398664712907,0.8446327821910381,0.8446327821910381
qwen2audio-7b,SCOTTISH ENGLISH,3.0,3.07953248411417,3.3230085983872413,0.8772526320815086,0.8475549045205116
qwen2audio-7b,SINGAPOREAN ENGLISH,0.0,2.656555998027325,2.656555998027325,0.8330016307532787,0.8330016307532787
qwen2audio-7b,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,1.0,2.9459872107207774,3.150156569927931,0.821167159974575,0.811210866868496
qwen2audio-7b,UNITED STATES ENGLISH,1.0,3.288928242698312,3.288928242698312,0.8050613191723823,0.7950613191723823
seamlessm4t,AUSTRALIAN ENGLISH,1.0,2.7831070908904074,3.010209532678127,0.8776268523931503,0.8681591081619263
seamlessm4t,CANADIAN ENGLISH,0.0,3.054378471747041,3.054378471747041,0.8498256246745587,0.8498256246745587
seamlessm4t,ENGLAND ENGLISH,0.0,3.6831642136722804,3.6831642136722804,0.8199779346585274,0.8199779346585274
seamlessm4t,FILIPINO,0.0,3.1665379598736765,3.1665379598736765,0.8461449314653874,0.8461449314653874
seamlessm4t,GERMAN ENGLISH NON NATIVE SPEAKER,0.0,3.0176466438174248,3.0176466438174248,0.8696748954057694,0.8696748954057694
seamlessm4t,HONG KONG ENGLISH,0.0,2.6720106649398803,2.6720106649398803,0.873056175261736,0.873056175261736
seamlessm4t,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,0.0,3.4695812825858594,3.4695812825858594,0.8220357955992221,0.8220357955992221
seamlessm4t,IRISH ENGLISH,0.0,2.9299814772605894,2.9299814772605894,0.8686169219017029,0.8686169219017029
seamlessm4t,MALAYSIAN ENGLISH,1.0,2.974343434274197,3.067040854394436,0.8731098806858063,0.8670865345001221
seamlessm4t,NEW ZEALAND ENGLISH,0.0,3.288087862432003,3.288087862432003,0.8611150170862675,0.8611150170862675
seamlessm4t,SCOTTISH ENGLISH,0.0,2.902401642948389,2.902401642948389,0.8725759209692479,0.8725759209692479
seamlessm4t,SINGAPOREAN ENGLISH,0.0,2.6386247771978377,2.6386247771978377,0.8657881957292557,0.8657881957292557
seamlessm4t,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,3.0057976157963275,3.0057976157963275,0.8634147104620934,0.8634147104620934
seamlessm4t,UNITED STATES ENGLISH,0.0,2.988575771935284,2.988575771935284,0.8436611216515303,0.8436611216515303
spirelm,AUSTRALIAN ENGLISH,1.0,3.195386966019869,3.390513299256563,0.8106752510368824,0.8013036669790745
spirelm,CANADIAN ENGLISH,0.0,3.9773978835344312,3.9773978835344312,0.7311205729842186,0.7311205729842186
spirelm,ENGLAND ENGLISH,0.0,5.130722462832928,5.130722462832928,0.6696083669364452,0.6696083669364452
spirelm,FILIPINO,0.0,3.8200660344958304,3.8200660344958304,0.7255325424671173,0.7255325424671173
spirelm,GERMAN ENGLISH NON NATIVE SPEAKER,0.0,4.12485355079174,4.12485355079174,0.7433047625422478,0.7433047625422478
spirelm,HONG KONG ENGLISH,0.0,4.106407042443752,4.106407042443752,0.7067074315249919,0.7067074315249919
spirelm,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,0.0,6.480075828284026,6.480075828284026,0.5556278797984123,0.5556278797984123
spirelm,IRISH ENGLISH,1.0,4.2984289567172524,4.537521620243788,0.7208649508655072,0.7113183312118053
spirelm,MALAYSIAN ENGLISH,0.0,5.828573254644871,5.828573254644871,0.5750087585300208,0.5750087585300208
spirelm,NEW ZEALAND ENGLISH,1.0,4.324887844324112,4.552404690980911,0.7407235106825829,0.7337597832083702
spirelm,SCOTTISH ENGLISH,0.0,4.347355775237084,4.347355775237084,0.7491523224115372,0.7491523224115372
spirelm,SINGAPOREAN ENGLISH,0.0,4.915664482116699,4.915664482116699,0.6880431028455496,0.6880431028455496
spirelm,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,4.137373082786798,4.137373082786798,0.7210476224124431,0.7210476224124431
spirelm,UNITED STATES ENGLISH,0.0,4.877411369383335,4.877411369383335,0.6687861981987954,0.6687861981987954
tower_canary-v2,AUSTRALIAN ENGLISH,2.0,2.134338826537132,2.5624262779951095,0.8970367872714996,0.8778547096252441
