system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
gemma_whisper,RIOPLATENSE ARGENTINA URUGUAY ESTE DE BOLIVIA PARAGUAY,5.0,3.4068280252814294,4.255980992019176,0.8621561822295188,0.8345691365003586
owsm4.0-ctc,ANDINOPACIFICO COLOMBIA PERU ECUADOR OESTE DE BOLIVIA Y VENEZUELA ANDINA,3.0,8.320772821903228,8.918694939613342,0.6561576049029827,0.6351942609250546
owsm4.0-ctc,CARIBE CUBA VENEZUELA PUERTO RICO REPUBLICA DOMINICANA PANAMA COLOMBIA CARIBENA MEXICO CARIBENO COSTA DEL GOLFO DE MEXICO,7.000000000000001,9.033497321009635,10.021398765444756,0.6534724955260753,0.6140159700810909
owsm4.0-ctc,CHILENO CHILE CUYO,8.0,9.758881171643734,10.638681548535823,0.6255912136286497,0.5843610570579767
owsm4.0-ctc,ESPANA SUR PENINSULAR (ANDALUCIA EXTREMADURA MURCIA),4.0,9.392592432796954,10.097890830338,0.6065925565361977,0.5872852182388306
owsm4.0-ctc,MEXICO,10.0,8.222847407907247,9.64933736667037,0.6552718064934016,0.606142483651638
owsm4.0-ctc,RIOPLATENSE ARGENTINA URUGUAY ESTE DE BOLIVIA PARAGUAY,7.000000000000001,8.980279134511948,9.94817281603813,0.6189633008092642,0.5817909912019968
phi4multimodal,ANDINOPACIFICO COLOMBIA PERU ECUADOR OESTE DE BOLIVIA Y VENEZUELA ANDINA,11.0,4.6501294738054275,5.782147771716118,0.9065940223634243,0.8027609305083752
phi4multimodal,CARIBE CUBA VENEZUELA PUERTO RICO REPUBLICA DOMINICANA PANAMA COLOMBIA CARIBENA MEXICO CARIBENO COSTA DEL GOLFO DE MEXICO,14.000000000000002,4.628208540081978,6.443186941742897,0.9053572601079941,0.7698219519853592
phi4multimodal,CHILENO CHILE CUYO,13.0,5.224375866949559,6.374011560976506,0.8950092898309231,0.776434957832098
phi4multimodal,ESPANA SUR PENINSULAR (ANDALUCIA EXTREMADURA MURCIA),11.0,5.236210327446461,5.951222391426564,0.9105539938807488,0.8114648714661599
phi4multimodal,MEXICO,9.0,4.2217426358163355,5.334994265884161,0.8997809685766697,0.811582957059145
phi4multimodal,RIOPLATENSE ARGENTINA URUGUAY ESTE DE BOLIVIA PARAGUAY,13.0,4.750510353446007,6.526061945557594,0.8725195305049419,0.756727209687233
qwen2audio-7b,ANDINOPACIFICO COLOMBIA PERU ECUADOR OESTE DE BOLIVIA Y VENEZUELA ANDINA,4.0,4.459825324416161,5.313739559054374,0.8361131329834461,0.8026848919689655
qwen2audio-7b,CARIBE CUBA VENEZUELA PUERTO RICO REPUBLICA DOMINICANA PANAMA COLOMBIA CARIBENA MEXICO CARIBENO COSTA DEL GOLFO DE MEXICO,8.0,4.756042622327804,6.046372256278992,0.8278903917968273,0.7672314219176769
qwen2audio-7b,CHILENO CHILE CUYO,2.0,5.178244656026363,5.461546853482723,0.8010798706114293,0.7916678911447526
qwen2audio-7b,ESPANA SUR PENINSULAR (ANDALUCIA EXTREMADURA MURCIA),3.0,5.035434724390507,5.605371867716312,0.7983303678035736,0.7836102667450905
qwen2audio-7b,MEXICO,4.0,4.340929050296545,5.1449979923665525,0.8431962624192237,0.8095236948132515
qwen2audio-7b,RIOPLATENSE ARGENTINA URUGUAY ESTE DE BOLIVIA PARAGUAY,4.0,5.254147810339927,5.914855471253395,0.7986095750331879,0.7679010353982448
seamlessm4t,ANDINOPACIFICO COLOMBIA PERU ECUADOR OESTE DE BOLIVIA Y VENEZUELA ANDINA,4.0,3.0610519835352896,3.9419162580370903,0.9132767242193222,0.8876654613018036
